ADM_SECT_GBN|ADM_CD|ADM_SECT_NM|LOWEST_ADM_SECT_NM|DEL_YMD|CHG_BEF_ADM_SECT_GBN|CRE_YMD|CHG_BEF_ADM_SECT_CD|COL_ADM_SECT_CD
L|5011010900|제주특별자치도 제주시 용담이동|용담이동||L|20060701|4911010900|26110
L|5011011000|제주특별자치도 제주시 용담삼동|용담삼동||L|20060701|4911011000|26110
L|5011011100|제주특별자치도 제주시 화북일동|화북일동||L|20060701|4911011100|26110
L|5011011200|제주특별자치도 제주시 화북이동|화북이동||L|20060701|4911011200|26110
L|5011011300|제주특별자치도 제주시 삼양일동|삼양일동||L|20060701|4911011300|26110
L|5011011400|제주특별자치도 제주시 삼양이동|삼양이동||L|20060701|4911011400|26110
L|5011011500|제주특별자치도 제주시 삼양삼동|삼양삼동||L|20060701|4911011500|26110
L|5011011600|제주특별자치도 제주시 봉개동|봉개동||L|20060701|4911011600|26110
L|5011011700|제주특별자치도 제주시 아라일동|아라일동||L|20060701|4911011700|26110
L|5011011800|제주특별자치도 제주시 아라이동|아라이동||L|20060701|4911011800|26110
L|5011011900|제주특별자치도 제주시 오라일동|오라일동||L|20060701|4911011900|26110
L|5011012000|제주특별자치도 제주시 오라이동|오라이동||L|20060701|4911012000|26110
L|5011012100|제주특별자치도 제주시 오라삼동|오라삼동||L|20060701|4911012100|26110
L|5011012200|제주특별자치도 제주시 노형동|노형동||L|20060701|4911012200|26110
L|5011012300|제주특별자치도 제주시 외도일동|외도일동||L|20060701|4911012300|26110
L|5011012400|제주특별자치도 제주시 외도이동|외도이동||L|20060701|4911012400|26110
L|5011012500|제주특별자치도 제주시 이호일동|이호일동||L|20060701|4911012500|26110
L|5011012600|제주특별자치도 제주시 이호이동|이호이동||L|20060701|4911012600|26110
L|5011012700|제주특별자치도 제주시 도두일동|도두일동||L|20060701|4911012700|26110
L|5011012800|제주특별자치도 제주시 도두이동|도두이동||L|20060701|4911012800|26110
L|5011012900|제주특별자치도 제주시 도남동|도남동||L|20060701|4911012900|26110
L|5011013000|제주특별자치도 제주시 도련일동|도련일동||L|20060701|4911013000|26110
L|5011013100|제주특별자치도 제주시 도련이동|도련이동||L|20060701|4911013100|26110
L|5011013200|제주특별자치도 제주시 용강동|용강동||L|20060701|4911013200|26110
L|5011013300|제주특별자치도 제주시 회천동|회천동||L|20060701|4911013300|26110
L|5011013400|제주특별자치도 제주시 오등동|오등동||L|20060701|4911013400|26110
L|5011013500|제주특별자치도 제주시 월평동|월평동||L|20060701|4911013500|26110
L|5011013600|제주특별자치도 제주시 영평동|영평동||L|20060701|4911013600|26110
L|5011013700|제주특별자치도 제주시 연동|연동||L|20060701|4911013700|26110
L|5011013800|제주특별자치도 제주시 도평동|도평동||L|20060701|4911013800|26110
L|5011013900|제주특별자치도 제주시 해안동|해안동||L|20060701|4911013900|26110
L|5011014000|제주특별자치도 제주시 내도동|내도동||L|20060701|4911014000|26110
L|5011025000|제주특별자치도 제주시 한림읍|한림읍||L|20060701|4971025000|26110
L|5011025021|제주특별자치도 제주시 한림읍 귀덕리|귀덕리||L|20060701|4971025021|26110
L|5011025022|제주특별자치도 제주시 한림읍 수원리|수원리||L|20060701|4971025022|26110
L|5011025023|제주특별자치도 제주시 한림읍 대림리|대림리||L|20060701|4971025023|26110
L|5011025024|제주특별자치도 제주시 한림읍 한림리|한림리||L|20060701|4971025024|26110
L|5011025025|제주특별자치도 제주시 한림읍 금악리|금악리||L|20060701|4971025025|26110
L|5011025026|제주특별자치도 제주시 한림읍 동명리|동명리||L|20060701|4971025026|26110
L|5011025027|제주특별자치도 제주시 한림읍 명월리|명월리||L|20060701|4971025027|26110
L|5011025028|제주특별자치도 제주시 한림읍 옹포리|옹포리||L|20060701|4971025028|26110
L|5011025029|제주특별자치도 제주시 한림읍 상대리|상대리||L|20060701|4971025029|26110
L|5011025030|제주특별자치도 제주시 한림읍 상명리|상명리||L|20060701|4971025030|26110
L|5011025031|제주특별자치도 제주시 한림읍 협재리|협재리||L|20060701|4971025031|26110
L|5011025032|제주특별자치도 제주시 한림읍 월령리|월령리||L|20060701|4971025032|26110
L|5011025033|제주특별자치도 제주시 한림읍 금능리|금능리||L|20060701|4971025033|26110
L|5011025034|제주특별자치도 제주시 한림읍 월림리|월림리||L|20060701|4971025034|26110
L|5011025035|제주특별자치도 제주시 한림읍 한수리|한수리||L|20060701|4971025035|26110
L|5011025300|제주특별자치도 제주시 애월읍|애월읍||L|20060701|4971025300|26110
L|5011025301|제주특별자치도 제주시 애월읍 용흥리|용흥리||L|20060701|4971025301|26110
L|5011025302|제주특별자치도 제주시 애월읍 중엄리|중엄리||L|20060701|4971025302|26110
L|5011025303|제주특별자치도 제주시 애월읍 어음1리|어음1리||L|20060701|4971025303|26110
L|5011025304|제주특별자치도 제주시 애월읍 어음2리|어음2리||L|20060701|4971025304|26110
L|5011025321|제주특별자치도 제주시 애월읍 광령리|광령리||L|20060701|4971025321|26110
L|5011025323|제주특별자치도 제주시 애월읍 상귀리|상귀리||L|20060701|4971025323|26110
L|5011025324|제주특별자치도 제주시 애월읍 구엄리|구엄리||L|20060701|4971025324|26110
L|5011025325|제주특별자치도 제주시 애월읍 수산리|수산리||L|20060701|4971025325|26110
L|5011025326|제주특별자치도 제주시 애월읍 신엄리|신엄리||L|20060701|4971025326|26110
L|5011025327|제주특별자치도 제주시 애월읍 장전리|장전리||L|20060701|4971025327|26110
L|5011025328|제주특별자치도 제주시 애월읍 소길리|소길리||L|20060701|4971025328|26110
L|5011025329|제주특별자치도 제주시 애월읍 고성리|고성리||L|20060701|4971025329|26110
L|5011025330|제주특별자치도 제주시 애월읍 하가리|하가리||L|20060701|4971025330|26110
L|5011025331|제주특별자치도 제주시 애월읍 상가리|상가리||L|20060701|4971025331|26110
L|5011025333|제주특별자치도 제주시 애월읍 고내리|고내리||L|20060701|4971025333|26110
L|5011025334|제주특별자치도 제주시 애월읍 애월리|애월리||L|20060701|4971025334|26110
L|5011025335|제주특별자치도 제주시 애월읍 납읍리|납읍리||L|20060701|4971025335|26110
L|5011025336|제주특별자치도 제주시 애월읍 어음리|어음리||L|20060701|4971025336|26110
L|5011025337|제주특별자치도 제주시 애월읍 곽지리|곽지리||L|20060701|4971025337|26110
L|5011025338|제주특별자치도 제주시 애월읍 금성리|금성리||L|20060701|4971025338|26110
L|5011025339|제주특별자치도 제주시 애월읍 봉성리|봉성리||L|20060701|4971025339|26110
L|5011025340|제주특별자치도 제주시 애월읍 하귀1리|하귀1리||L|20060701|4971025340|26110
L|5011025341|제주특별자치도 제주시 애월읍 하귀2리|하귀2리||L|20060701|4971025341|26110
L|5011025342|제주특별자치도 제주시 애월읍 유수암리|유수암리||L|20060701|4971025342|26110
L|5011025391|제주특별자치도 제주시 애월읍 광령1리|광령1리||L|20060701|4971025391|26110
L|5011025392|제주특별자치도 제주시 애월읍 광령2리|광령2리||L|20060701|4971025392|26110
L|5011025393|제주특별자치도 제주시 애월읍 광령3리|광령3리||L|20060701|4971025393|26110
L|5011025600|제주특별자치도 제주시 구좌읍|구좌읍||L|20060701|4971025600|26110
L|5011025621|제주특별자치도 제주시 구좌읍 동복리|동복리||L|20060701|4971025621|26110
L|5011025624|제주특별자치도 제주시 구좌읍 덕천리|덕천리||L|20060701|4971025624|26110
L|5011025625|제주특별자치도 제주시 구좌읍 송당리|송당리||L|20060701|4971025625|26110
L|5011025626|제주특별자치도 제주시 구좌읍 월정리|월정리||L|20060701|4971025626|26110
L|5011025627|제주특별자치도 제주시 구좌읍 행원리|행원리||L|20060701|4971025627|26110
L|5011025628|제주특별자치도 제주시 구좌읍 세화리|세화리||L|20060701|4971025628|26110
L|5011025629|제주특별자치도 제주시 구좌읍 상도리|상도리||L|20060701|4971025629|26110
L|5011025630|제주특별자치도 제주시 구좌읍 한동리|한동리||L|20060701|4971025630|26110
L|5011025631|제주특별자치도 제주시 구좌읍 하도리|하도리||L|20060701|4971025631|26110
L|5011025632|제주특별자치도 제주시 구좌읍 종달리|종달리||L|20060701|4971025632|26110
L|5011025633|제주특별자치도 제주시 구좌읍 평대리|평대리||L|20060701|4971025633|26110
L|5011025634|제주특별자치도 제주시 구좌읍 김녕리|김녕리||L|20060701|4971025634|26110
L|5011025900|제주특별자치도 제주시 조천읍|조천읍||L|20060701|4971025900|26110
L|5011025921|제주특별자치도 제주시 조천읍 신촌리|신촌리||L|20060701|4971025921|26110
L|5011025922|제주특별자치도 제주시 조천읍 와흘리|와흘리||L|20060701|4971025922|26110
L|5011025923|제주특별자치도 제주시 조천읍 조천리|조천리||L|20060701|4971025923|26110
L|5011025924|제주특별자치도 제주시 조천읍 함덕리|함덕리||L|20060701|4971025924|26110
L|5011025925|제주특별자치도 제주시 조천읍 신흥리|신흥리||L|20060701|4971025925|26110
L|5011025926|제주특별자치도 제주시 조천읍 대흘리|대흘리||L|20060701|4971025926|26110
L|5011025927|제주특별자치도 제주시 조천읍 북촌리|북촌리||L|20060701|4971025927|26110
L|5011025928|제주특별자치도 제주시 조천읍 와산리|와산리||L|20060701|4971025928|26110
L|5011025929|제주특별자치도 제주시 조천읍 교래리|교래리||L|20060701|4971025929|26110
L|5011025930|제주특별자치도 제주시 조천읍 선흘리|선흘리||L|20060701|4971025930|26110
L|5011031000|제주특별자치도 제주시 한경면|한경면||L|20060701|4971031000|26110
L|5011031021|제주특별자치도 제주시 한경면 청수리|청수리||L|20060701|4971031021|26110
L|5011031022|제주특별자치도 제주시 한경면 용수리|용수리||L|20060701|4971031022|26110
L|5011031023|제주특별자치도 제주시 한경면 고산리|고산리||L|20060701|4971031023|26110
L|5011031024|제주특별자치도 제주시 한경면 판포리|판포리||L|20060701|4971031024|26110
L|5011031025|제주특별자치도 제주시 한경면 금등리|금등리||L|20060701|4971031025|26110
L|5011031026|제주특별자치도 제주시 한경면 조수리|조수리||L|20060701|4971031026|26110
L|5011031027|제주특별자치도 제주시 한경면 두모리|두모리||L|20060701|4971031027|26110
L|5011031028|제주특별자치도 제주시 한경면 신창리|신창리||L|20060701|4971031028|26110
L|5011031029|제주특별자치도 제주시 한경면 낙천리|낙천리||L|20060701|4971031029|26110
L|5011031030|제주특별자치도 제주시 한경면 저지리|저지리||L|20060701|4971031030|26110
L|5011031031|제주특별자치도 제주시 한경면 산양리|산양리||L|20060701|4971031031|26110
L|5011031032|제주특별자치도 제주시 한경면 한원리|한원리||L|20060701|4971031032|26110
L|5011031033|제주특별자치도 제주시 한경면 용당리|용당리||L|20060701|4971031033|26110
L|5011032000|제주특별자치도 제주시 추자면|추자면||L|20060701|4971032000|26110
L|5011032021|제주특별자치도 제주시 추자면 대서리|대서리||L|20060701|4971032021|26110
L|5011032022|제주특별자치도 제주시 추자면 영흥리|영흥리||L|20060701|4971032022|26110
L|5011032023|제주특별자치도 제주시 추자면 묵리|묵리||L|20060701|4971032023|26110
L|5011032024|제주특별자치도 제주시 추자면 예초리|예초리||L|20060701|4971032024|26110
L|5011032025|제주특별자치도 제주시 추자면 신양리|신양리||L|20060701|4971032025|26110
L|5011033000|제주특별자치도 제주시 우도면|우도면||L|20060701|4971033000|26110
L|5011033021|제주특별자치도 제주시 우도면 연평리|연평리||L|20060701|4971033021|26110
L|5011033022|제주특별자치도 제주시 우도면 서광리|서광리||L|20060701|4971033022|26110
L|5011033023|제주특별자치도 제주시 우도면 천진리|천진리||L|20060701|4971033023|26110
L|5011033024|제주특별자치도 제주시 우도면 조일리|조일리||L|20060701|4971033024|26110
L|5011033025|제주특별자치도 제주시 우도면 오봉리|오봉리||L|20060701|4971033025|26110
L|5013000000|제주특별자치도 서귀포시|서귀포시||L|20060701|4913000000|26110
L|5013010100|제주특별자치도 서귀포시 서귀동|서귀동||L|20060701|4913010100|26110
L|5013010200|제주특별자치도 서귀포시 법환동|법환동||L|20060701|4913010200|26110
L|5013010300|제주특별자치도 서귀포시 서호동|서호동||L|20060701|4913010300|26110
L|5013010400|제주특별자치도 서귀포시 호근동|호근동||L|20060701|4913010400|26110
L|5013010500|제주특별자치도 서귀포시 동홍동|동홍동||L|20060701|4913010500|26110
L|5013010600|제주특별자치도 서귀포시 서홍동|서홍동||L|20060701|4913010600|26110
L|5013010700|제주특별자치도 서귀포시 상효동|상효동||L|20060701|4913010700|26110
L|5013010800|제주특별자치도 서귀포시 하효동|하효동||L|20060701|4913010800|26110
L|5013010900|제주특별자치도 서귀포시 신효동|신효동||L|20060701|4913010900|26110
L|5013011000|제주특별자치도 서귀포시 보목동|보목동||L|20060701|4913011000|26110
L|5013011100|제주특별자치도 서귀포시 토평동|토평동||L|20060701|4913011100|26110
L|5013011200|제주특별자치도 서귀포시 중문동|중문동||L|20060701|4913011200|26110
L|5013011300|제주특별자치도 서귀포시 회수동|회수동||L|20060701|4913011300|26110
L|5013011400|제주특별자치도 서귀포시 대포동|대포동||L|20060701|4913011400|26110
L|5013011500|제주특별자치도 서귀포시 월평동|월평동||L|20060701|4913011500|26110
L|5013011600|제주특별자치도 서귀포시 강정동|강정동||L|20060701|4913011600|26110
L|5013011700|제주특별자치도 서귀포시 도순동|도순동||L|20060701|4913011700|26110
L|5013011800|제주특별자치도 서귀포시 하원동|하원동||L|20060701|4913011800|26110
L|5013011900|제주특별자치도 서귀포시 색달동|색달동||L|20060701|4913011900|26110
L|5013012000|제주특별자치도 서귀포시 상예동|상예동||L|20060701|4913012000|26110
L|5013012100|제주특별자치도 서귀포시 하예동|하예동||L|20060701|4913012100|26110
L|5013012200|제주특별자치도 서귀포시 영남동|영남동||L|20060701|4913012200|26110
L|5013025000|제주특별자치도 서귀포시 대정읍|대정읍||L|20060701|4972025000|26110
L|5013025021|제주특별자치도 서귀포시 대정읍 상모리|상모리||L|20060701|4972025021|26110
L|5013025022|제주특별자치도 서귀포시 대정읍 하모리|하모리||L|20060701|4972025022|26110
L|5013025023|제주특별자치도 서귀포시 대정읍 안성리|안성리||L|20060701|4972025023|26110
L|5013025024|제주특별자치도 서귀포시 대정읍 인성리|인성리||L|20060701|4972025024|26110
L|5013025025|제주특별자치도 서귀포시 대정읍 일과리|일과리||L|20060701|4972025025|26110
L|5013025026|제주특별자치도 서귀포시 대정읍 가파리|가파리||L|20060701|4972025026|26110
L|5013025027|제주특별자치도 서귀포시 대정읍 신평리|신평리||L|20060701|4972025027|26110
L|5013025028|제주특별자치도 서귀포시 대정읍 동일리|동일리||L|20060701|4972025028|26110
L|5013025029|제주특별자치도 서귀포시 대정읍 보성리|보성리||L|20060701|4972025029|26110
L|5013025030|제주특별자치도 서귀포시 대정읍 구억리|구억리||L|20060701|4972025030|26110
L|5013025031|제주특별자치도 서귀포시 대정읍 무릉리|무릉리||L|20060701|4972025031|26110
L|5013025032|제주특별자치도 서귀포시 대정읍 영락리|영락리||L|20060701|4972025032|26110
L|5013025033|제주특별자치도 서귀포시 대정읍 신도리|신도리||L|20060701|4972025033|26110
L|5013025300|제주특별자치도 서귀포시 남원읍|남원읍||L|20060701|4972025300|26110
L|5013025321|제주특별자치도 서귀포시 남원읍 남원리|남원리||L|20060701|4972025321|26110
L|5013025322|제주특별자치도 서귀포시 남원읍 태흥리|태흥리||L|20060701|4972025322|26110
L|5013025323|제주특별자치도 서귀포시 남원읍 한남리|한남리||L|20060701|4972025323|26110
L|5013025324|제주특별자치도 서귀포시 남원읍 수망리|수망리||L|20060701|4972025324|26110
L|5013025325|제주특별자치도 서귀포시 남원읍 의귀리|의귀리||L|20060701|4972025325|26110
L|5013025326|제주특별자치도 서귀포시 남원읍 신흥리|신흥리||L|20060701|4972025326|26110
L|5013025327|제주특별자치도 서귀포시 남원읍 위미리|위미리||L|20060701|4972025327|26110
L|5013025328|제주특별자치도 서귀포시 남원읍 하례리|하례리||L|20060701|4972025328|26110
L|5013025329|제주특별자치도 서귀포시 남원읍 신례리|신례리||L|20060701|4972025329|26110
L|5013025900|제주특별자치도 서귀포시 성산읍|성산읍||L|20060701|4972025900|26110
L|5013025901|제주특별자치도 서귀포시 성산읍 신양리|신양리||L|20060701|4972025901|26110
L|5013025921|제주특별자치도 서귀포시 성산읍 성산리|성산리||L|20060701|4972025921|26110
L|5013025922|제주특별자치도 서귀포시 성산읍 오조리|오조리||L|20060701|4972025922|26110
L|5013025923|제주특별자치도 서귀포시 성산읍 시흥리|시흥리||L|20060701|4972025923|26110
L|5013025924|제주특별자치도 서귀포시 성산읍 고성리|고성리||L|20060701|4972025924|26110
L|5013025925|제주특별자치도 서귀포시 성산읍 수산리|수산리||L|20060701|4972025925|26110
L|5013025926|제주특별자치도 서귀포시 성산읍 온평리|온평리||L|20060701|4972025926|26110
L|5013025927|제주특별자치도 서귀포시 성산읍 신산리|신산리||L|20060701|4972025927|26110
L|5013025928|제주특별자치도 서귀포시 성산읍 삼달리|삼달리||L|20060701|4972025928|26110
L|5013025929|제주특별자치도 서귀포시 성산읍 신풍리|신풍리||L|20060701|4972025929|26110
L|5013025930|제주특별자치도 서귀포시 성산읍 신천리|신천리||L|20060701|4972025930|26110
L|5013025931|제주특별자치도 서귀포시 성산읍 난산리|난산리||L|20060701|4972025931|26110
L|5013031000|제주특별자치도 서귀포시 안덕면|안덕면||L|20060701|4972031000|26110
L|5013031001|제주특별자치도 서귀포시 안덕면 대평리|대평리||L|20060701|4972031001|26110
L|5013031021|제주특별자치도 서귀포시 안덕면 화순리|화순리||L|20060701|4972031021|26110
L|5013031022|제주특별자치도 서귀포시 안덕면 창천리|창천리||L|20060701|4972031022|26110
L|5013031023|제주특별자치도 서귀포시 안덕면 감산리|감산리||L|20060701|4972031023|26110
L|5013031024|제주특별자치도 서귀포시 안덕면 상창리|상창리||L|20060701|4972031024|26110
L|5013031025|제주특별자치도 서귀포시 안덕면 사계리|사계리||L|20060701|4972031025|26110
L|5013031026|제주특별자치도 서귀포시 안덕면 덕수리|덕수리||L|20060701|4972031026|26110
L|5013031027|제주특별자치도 서귀포시 안덕면 서광리|서광리||L|20060701|4972031027|26110
L|5013031028|제주특별자치도 서귀포시 안덕면 동광리|동광리||L|20060701|4972031028|26110
L|5013031029|제주특별자치도 서귀포시 안덕면 광평리|광평리||L|20060701|4972031029|26110
L|5013031030|제주특별자치도 서귀포시 안덕면 상천리|상천리||L|20060701|4972031030|26110
L|5013032000|제주특별자치도 서귀포시 표선면|표선면||L|20060701|4972032000|26110
L|5013032021|제주특별자치도 서귀포시 표선면 표선리|표선리||L|20060701|4972032021|26110
L|5013032022|제주특별자치도 서귀포시 표선면 하천리|하천리||L|20060701|4972032022|26110
L|5013032023|제주특별자치도 서귀포시 표선면 성읍리|성읍리||L|20060701|4972032023|26110
L|5013032024|제주특별자치도 서귀포시 표선면 가시리|가시리||L|20060701|4972032024|26110
L|5013032025|제주특별자치도 서귀포시 표선면 세화리|세화리||L|20060701|4972032025|26110
L|5013032026|제주특별자치도 서귀포시 표선면 토산리|토산리||L|20060701|4972032026|26110
