ADM_SECT_GBN|ADM_CD|ADM_SECT_NM|LOWEST_ADM_SECT_NM|DEL_YMD|CHG_BEF_ADM_SECT_GBN|CRE_YMD|CHG_BEF_ADM_SECT_CD|COL_ADM_SECT_CD
A|3171025600|울산광역시 울주군 온양읍|온양읍||A|19970715|3171032000|26110
A|3171025900|울산광역시 울주군 범서읍|범서읍||A|19970715|3171035000|26110
A|3171026200|울산광역시 울주군 청량읍|청량읍||A|20180401||26110
A|3171026500|울산광역시 울주군 삼남읍|삼남읍||A|20201101|3171039000|26110
A|3171031000|울산광역시 울주군 서생면|서생면|||19970715||26110
A|3171034000|울산광역시 울주군 웅촌면|웅촌면|||19970715||26110
A|3171036000|울산광역시 울주군 두동면|두동면|||19970715||26110
A|3171037000|울산광역시 울주군 두서면|두서면|||19970715||26110
A|3171038000|울산광역시 울주군 상북면|상북면|||19970715||26110
A|3171040000|울산광역시 울주군 삼동면|삼동면|||19970715||26110
L|3100000000|울산광역시|울산광역시||L|19970715|4813000000|26110
L|3111000000|울산광역시 중구|중구||L|19970715|4813100000|26110
L|3111010100|울산광역시 중구 학성동|학성동||L|19970715|4813110100|26110
L|3111010200|울산광역시 중구 학산동|학산동||L|19970715|4813110200|26110
L|3111010300|울산광역시 중구 복산동|복산동||L|19970715|4813110300|26110
L|3111010400|울산광역시 중구 북정동|북정동||L|19970715|4813110400|26110
L|3111010500|울산광역시 중구 옥교동|옥교동||L|19970715|4813110500|26110
L|3111010600|울산광역시 중구 성남동|성남동||L|19970715|4813110600|26110
L|3111010700|울산광역시 중구 교동|교동||L|19970715|4813110700|26110
L|3111010800|울산광역시 중구 우정동|우정동||L|19970715|4813110800|26110
L|3111010900|울산광역시 중구 성안동|성안동||L|19970715|4813110900|26110
L|3111011000|울산광역시 중구 유곡동|유곡동||L|19970715|4813111000|26110
L|3111011100|울산광역시 중구 태화동|태화동||L|19970715|4813111100|26110
L|3111011200|울산광역시 중구 다운동|다운동||L|19970715|4813111200|26110
L|3111011300|울산광역시 중구 동동|동동||L|19970715|4813111300|26110
L|3111011400|울산광역시 중구 서동|서동||L|19970715|4813111400|26110
L|3111011500|울산광역시 중구 남외동|남외동||L|19970715|4813111500|26110
L|3111011600|울산광역시 중구 장현동|장현동||L|19970715|4813111600|26110
L|3111011700|울산광역시 중구 약사동|약사동||L|19970715|4813111700|26110
L|3111011800|울산광역시 중구 반구동|반구동||L|19970715|4813111800|26110
L|3114000000|울산광역시 남구|남구||L|19970715|4813300000|26110
L|3114010100|울산광역시 남구 무거동|무거동||L|19970715|4813310100|26110
L|3114010200|울산광역시 남구 옥동|옥동||L|19970715|4813310200|26110
L|3114010300|울산광역시 남구 두왕동|두왕동||L|19970715|4813310300|26110
L|3114010400|울산광역시 남구 신정동|신정동||L|19970715|4813310400|26110
L|3114010500|울산광역시 남구 달동|달동||L|19970715|4813310500|26110
L|3114010600|울산광역시 남구 삼산동|삼산동||L|19970715|4813310600|26110
L|3114010700|울산광역시 남구 여천동|여천동||L|19981017|4813310700|26110
L|3114010800|울산광역시 남구 야음동|야음동||L|19981017|4813310800|26110
L|3114010900|울산광역시 남구 선암동|선암동||L|19970715|4813310900|26110
L|3114011000|울산광역시 남구 상개동|상개동||L|19970715|4813311000|26110
L|3114011100|울산광역시 남구 부곡동|부곡동||L|19981017|4813311100|26110
L|3114011200|울산광역시 남구 고사동|고사동||L|19981017|4813311200|26110
L|3114011300|울산광역시 남구 성암동|성암동||L|19981017|4813311300|26110
L|3114011400|울산광역시 남구 황성동|황성동||L|19981017|4813311400|26110
L|3114011500|울산광역시 남구 용연동|용연동||L|19981017|4813311500|26110
L|3114011600|울산광역시 남구 남화동|남화동||L|19981017|4813311600|26110
L|3114011700|울산광역시 남구 용잠동|용잠동||L|19981017|4813311700|26110
L|3114011800|울산광역시 남구 장생포동|장생포동||L|19981017|4813311800|26110
L|3114011900|울산광역시 남구 매암동|매암동||L|19981017|4813311900|26110
L|3117000000|울산광역시 동구|동구||L|19970715|4813500000|26110
L|3117010100|울산광역시 동구 방어동|방어동||L|19970715|4813510100|26110
L|3117010200|울산광역시 동구 화정동|화정동||L|19970715|4813510200|26110
L|3117010300|울산광역시 동구 일산동|일산동||L|19970715|4813510300|26110
L|3117010400|울산광역시 동구 전하동|전하동||L|19970715|4813510400|26110
L|3117010500|울산광역시 동구 미포동|미포동||L|19970715|4813510500|26110
L|3117010600|울산광역시 동구 주전동|주전동||L|19981001|4813510600|26110
L|3117010700|울산광역시 동구 동부동|동부동||L|19970715|4813510700|26110
L|3117010800|울산광역시 동구 서부동|서부동||L|19970715|4813510800|26110
L|3120000000|울산광역시 북구|북구|||19970715||26110
L|3120010100|울산광역시 북구 창평동|창평동||L|19970715|4813725021|26110
L|3120010200|울산광역시 북구 호계동|호계동||L|19970715|4813725022|26110
L|3120010300|울산광역시 북구 매곡동|매곡동||L|19970715|4813725023|26110
L|3120010400|울산광역시 북구 가대동|가대동||L|19970715|4813725024|26110
L|3120010500|울산광역시 북구 신천동|신천동||L|19970715|4813725025|26110
L|3120010600|울산광역시 북구 중산동|중산동||L|19970715|4813725026|26110
L|3120010700|울산광역시 북구 상안동|상안동||L|19970715|4813725027|26110
L|3120010800|울산광역시 북구 천곡동|천곡동||L|19970715|4813725028|26110
L|3120010900|울산광역시 북구 달천동|달천동||L|19970715|4813725029|26110
L|3120011000|울산광역시 북구 시례동|시례동||L|19970715|4813725030|26110
L|3120011100|울산광역시 북구 무룡동|무룡동||L|19970715|4813732021|26110
L|3120011200|울산광역시 북구 구유동|구유동||L|19970715|4813732022|26110
L|3120011300|울산광역시 북구 정자동|정자동||L|19970715|4813732023|26110
L|3120011400|울산광역시 북구 신명동|신명동||L|19970715|4813732024|26110
L|3120011500|울산광역시 북구 대안동|대안동||L|19970715|4813732025|26110
L|3120011600|울산광역시 북구 당사동|당사동||L|19970715|4813732026|26110
L|3120011700|울산광역시 북구 신현동|신현동||L|19970715|4813732027|26110
L|3120011800|울산광역시 북구 산하동|산하동||L|19970715|4813732028|26110
L|3120011900|울산광역시 북구 어물동|어물동||L|19970715|4813732029|26110
L|3120012000|울산광역시 북구 명촌동|명촌동||L|19981001|4813111900|26110
L|3120012100|울산광역시 북구 진장동|진장동||L|19981001|4813112000|26110
L|3120012200|울산광역시 북구 연암동|연암동||L|19970715|4813112100|26110
L|3120012300|울산광역시 북구 효문동|효문동||L|19970715|4813112200|26110
L|3120012400|울산광역시 북구 양정동|양정동||L|19970715|4813112300|26110
L|3120012500|울산광역시 북구 화봉동|화봉동||L|19970715|4813112400|26110
L|3120012600|울산광역시 북구 송정동|송정동||L|19970715|4813112500|26110
L|3120012700|울산광역시 북구 염포동|염포동||L|19980301|3117010900|26110
L|3171000000|울산광역시 울주군|울주군||L|19970715|4813700000|26110
L|3171025000|울산광역시 울주군 온산읍|온산읍||L|19970715|4813725300|26110
L|3171025021|울산광역시 울주군 온산읍 화산리|화산리||L|19970715|4813725321|26110
L|3171025022|울산광역시 울주군 온산읍 삼평리|삼평리||L|19970715|4813725322|26110
L|3171025023|울산광역시 울주군 온산읍 강양리|강양리||L|19970715|4813725323|26110
L|3171025024|울산광역시 울주군 온산읍 우봉리|우봉리||L|19970715|4813725324|26110
L|3171025025|울산광역시 울주군 온산읍 당월리|당월리||L|19970715|4813725325|26110
L|3171025026|울산광역시 울주군 온산읍 처용리|처용리||L|19970715|4813725326|26110
L|3171025027|울산광역시 울주군 온산읍 산암리|산암리||L|19970715|4813725327|26110
L|3171025028|울산광역시 울주군 온산읍 대정리|대정리||L|19970715|4813725328|26110
L|3171025029|울산광역시 울주군 온산읍 방도리|방도리||L|19970715|4813725329|26110
L|3171025030|울산광역시 울주군 온산읍 이진리|이진리||L|19970715|4813725330|26110
L|3171025031|울산광역시 울주군 온산읍 원산리|원산리||L|19970715|4813725331|26110
L|3171025032|울산광역시 울주군 온산읍 덕신리|덕신리||L|19970715|4813725332|26110
L|3171025033|울산광역시 울주군 온산읍 학남리|학남리||L|19970715|4813725333|26110
L|3171025300|울산광역시 울주군 언양읍|언양읍||L|19970715|4813725600|26110
L|3171025321|울산광역시 울주군 언양읍 반송리|반송리||L|19970715|4813725621|26110
L|3171025322|울산광역시 울주군 언양읍 반천리|반천리||L|19970715|4813725622|26110
L|3171025323|울산광역시 울주군 언양읍 반곡리|반곡리||L|19970715|4813725623|26110
L|3171025324|울산광역시 울주군 언양읍 어음리|어음리||L|19970715|4813725624|26110
L|3171025325|울산광역시 울주군 언양읍 송대리|송대리||L|19970715|4813725625|26110
L|3171025326|울산광역시 울주군 언양읍 평리|평리||L|19970715|4813725626|26110
L|3171025327|울산광역시 울주군 언양읍 다개리|다개리||L|19970715|4813725627|26110
L|3171025328|울산광역시 울주군 언양읍 대곡리|대곡리||L|19970715|4813725628|26110
L|3171025329|울산광역시 울주군 언양읍 직동리|직동리||L|19970715|4813725629|26110
L|3171025330|울산광역시 울주군 언양읍 동부리|동부리||L|19970715|4813725630|26110
L|3171025331|울산광역시 울주군 언양읍 서부리|서부리||L|19970715|4813725631|26110
L|3171025332|울산광역시 울주군 언양읍 남부리|남부리||L|19970715|4813725632|26110
L|3171025333|울산광역시 울주군 언양읍 반연리|반연리||L|19970715|4813725633|26110
L|3171025334|울산광역시 울주군 언양읍 태기리|태기리||L|19970715|4813725634|26110
L|3171025335|울산광역시 울주군 언양읍 구수리|구수리||L|19970715|4813725635|26110
L|3171025600|울산광역시 울주군 온양읍|온양읍||L|20010301|3171032000|26110
L|3171025621|울산광역시 울주군 온양읍 발리|발리||L|20010301|3171032021|26110
L|3171025622|울산광역시 울주군 온양읍 대안리|대안리||L|20010301|3171032022|26110
L|3171025623|울산광역시 울주군 온양읍 망양리|망양리||L|20010301|3171032023|26110
L|3171025624|울산광역시 울주군 온양읍 남창리|남창리||L|20010301|3171032024|26110
L|3171025625|울산광역시 울주군 온양읍 동상리|동상리||L|20010301|3171032025|26110
L|3171025626|울산광역시 울주군 온양읍 삼광리|삼광리||L|20010301|3171032026|26110
L|3171025627|울산광역시 울주군 온양읍 내광리|내광리||L|20010301|3171032027|26110
L|3171025628|울산광역시 울주군 온양읍 외광리|외광리||L|20010301|3171032028|26110
L|3171025629|울산광역시 울주군 온양읍 운화리|운화리||L|20010301|3171032029|26110
L|3171025630|울산광역시 울주군 온양읍 고산리|고산리||L|20010301|3171032030|26110
L|3171025900|울산광역시 울주군 범서읍|범서읍||L|20010301|3171035000|26110
L|3171025921|울산광역시 울주군 범서읍 사연리|사연리||L|20010301|3171035021|26110
L|3171025922|울산광역시 울주군 범서읍 천상리|천상리||L|20010301|3171035022|26110
L|3171025923|울산광역시 울주군 범서읍 입암리|입암리||L|20010301|3171035023|26110
L|3171025924|울산광역시 울주군 범서읍 굴화리|굴화리||L|20010301|3171035024|26110
L|3171025925|울산광역시 울주군 범서읍 서사리|서사리||L|20010301|3171035025|26110
L|3171025926|울산광역시 울주군 범서읍 두산리|두산리||L|20010301|3171035026|26110
L|3171025927|울산광역시 울주군 범서읍 구영리|구영리||L|20010301|3171035027|26110
L|3171025928|울산광역시 울주군 범서읍 중리|중리||L|20010301|3171035028|26110
L|3171025929|울산광역시 울주군 범서읍 망성리|망성리||L|20010301|3171035029|26110
L|3171025930|울산광역시 울주군 범서읍 척과리|척과리||L|20010301|3171035030|26110
L|3171026200|울산광역시 울주군 청량읍|청량읍||L|20180401|3171033000|26110
L|3171026221|울산광역시 울주군 청량읍 덕하리|덕하리||L|20180401|3171033021|26110
L|3171026222|울산광역시 울주군 청량읍 동천리|동천리||L|20180401|3171033022|26110
L|3171026223|울산광역시 울주군 청량읍 상남리|상남리||L|20180401|3171033023|26110
L|3171026224|울산광역시 울주군 청량읍 개곡리|개곡리||L|20180401|3171033024|26110
L|3171026225|울산광역시 울주군 청량읍 중리|중리||L|20180401|3171033025|26110
L|3171026226|울산광역시 울주군 청량읍 문죽리|문죽리||L|20180401|3171033026|26110
L|3171026227|울산광역시 울주군 청량읍 삼정리|삼정리||L|20180401|3171033027|26110
L|3171026228|울산광역시 울주군 청량읍 율리|율리||L|20180401|3171033028|26110
L|3171026229|울산광역시 울주군 청량읍 용암리|용암리||L|20180401|3171033029|26110
L|3171026500|울산광역시 울주군 삼남읍|삼남읍||L|20201101|3171039000|26110
L|3171026521|울산광역시 울주군 삼남읍 교동리|교동리||L|20201101|3171039021|26110
L|3171026522|울산광역시 울주군 삼남읍 상천리|상천리||L|20201101|3171039022|26110
L|3171026523|울산광역시 울주군 삼남읍 신화리|신화리||L|20201101|3171039023|26110
L|3171026524|울산광역시 울주군 삼남읍 방기리|방기리||L|20201101|3171039024|26110
L|3171026525|울산광역시 울주군 삼남읍 가천리|가천리||L|20201101|3171039025|26110
L|3171031000|울산광역시 울주군 서생면|서생면||L|19970715|4813734000|26110
L|3171031021|울산광역시 울주군 서생면 신암리|신암리||L|19970715|4813734021|26110
L|3171031022|울산광역시 울주군 서생면 명산리|명산리||L|19970715|4813734022|26110
L|3171031023|울산광역시 울주군 서생면 나사리|나사리||L|19970715|4813734023|26110
L|3171031024|울산광역시 울주군 서생면 화산리|화산리||L|19970715|4813734024|26110
L|3171031025|울산광역시 울주군 서생면 대송리|대송리||L|19970715|4813734025|26110
L|3171031026|울산광역시 울주군 서생면 용리|용리||L|19970715|4813734026|26110
L|3171031027|울산광역시 울주군 서생면 서생리|서생리||L|19970715|4813734027|26110
L|3171031028|울산광역시 울주군 서생면 진하리|진하리||L|19970715|4813734028|26110
L|3171031029|울산광역시 울주군 서생면 화정리|화정리||L|19970715|4813734029|26110
L|3171031030|울산광역시 울주군 서생면 위양리|위양리||L|19970715|4813734030|26110
L|3171034000|울산광역시 울주군 웅촌면|웅촌면||L|19970715|4813737000|26110
L|3171034021|울산광역시 울주군 웅촌면 초천리|초천리||L|19970715|4813737021|26110
L|3171034022|울산광역시 울주군 웅촌면 석천리|석천리||L|19970715|4813737022|26110
L|3171034023|울산광역시 울주군 웅촌면 곡천리|곡천리||L|19970715|4813737023|26110
L|3171034024|울산광역시 울주군 웅촌면 검단리|검단리||L|19970715|4813737024|26110
L|3171034025|울산광역시 울주군 웅촌면 은현리|은현리||L|19970715|4813737025|26110
L|3171034026|울산광역시 울주군 웅촌면 고연리|고연리||L|19970715|4813737026|26110
L|3171034027|울산광역시 울주군 웅촌면 대대리|대대리||L|19970715|4813737027|26110
L|3171034028|울산광역시 울주군 웅촌면 통천리|통천리||L|19970715|4813737028|26110
L|3171034029|울산광역시 울주군 웅촌면 대복리|대복리||L|19970715|4813737029|26110
L|3171036000|울산광역시 울주군 두동면|두동면||L|19970715|4813739000|26110
L|3171036021|울산광역시 울주군 두동면 만화리|만화리||L|19970715|4813739021|26110
L|3171036022|울산광역시 울주군 두동면 구미리|구미리||L|19970715|4813739022|26110
L|3171036023|울산광역시 울주군 두동면 월평리|월평리||L|19970715|4813739023|26110
L|3171036024|울산광역시 울주군 두동면 삼정리|삼정리||L|19970715|4813739024|26110
L|3171036025|울산광역시 울주군 두동면 이전리|이전리||L|19970715|4813739025|26110
L|3171036026|울산광역시 울주군 두동면 봉계리|봉계리||L|19970715|4813739026|26110
L|3171036027|울산광역시 울주군 두동면 천전리|천전리||L|19970715|4813739027|26110
L|3171036028|울산광역시 울주군 두동면 은편리|은편리||L|19970715|4813739028|26110
L|3171037000|울산광역시 울주군 두서면|두서면||L|19970715|4813740000|26110
L|3171037021|울산광역시 울주군 두서면 차리|차리||L|19970715|4813740021|26110
L|3171037022|울산광역시 울주군 두서면 구량리|구량리||L|19970715|4813740022|26110
L|3171037023|울산광역시 울주군 두서면 복안리|복안리||L|19970715|4813740023|26110
L|3171037024|울산광역시 울주군 두서면 미호리|미호리||L|19970715|4813740024|26110
L|3171037025|울산광역시 울주군 두서면 활천리|활천리||L|19970715|4813740025|26110
L|3171037026|울산광역시 울주군 두서면 내와리|내와리||L|19970715|4813740026|26110
L|3171037027|울산광역시 울주군 두서면 전읍리|전읍리||L|19970715|4813740027|26110
L|3171037028|울산광역시 울주군 두서면 인보리|인보리||L|19970715|4813740028|26110
L|3171037029|울산광역시 울주군 두서면 서하리|서하리||L|19970715|4813740029|26110
L|3171038000|울산광역시 울주군 상북면|상북면||L|19970715|4813742000|26110
L|3171038021|울산광역시 울주군 상북면 지내리|지내리||L|19970715|4813742021|26110
L|3171038022|울산광역시 울주군 상북면 양등리|양등리||L|19970715|4813742022|26110
L|3171038023|울산광역시 울주군 상북면 산전리|산전리||L|19970715|4813742023|26110
L|3171038024|울산광역시 울주군 상북면 길천리|길천리||L|19970715|4813742024|26110
L|3171038025|울산광역시 울주군 상북면 이천리|이천리||L|19970715|4813742025|26110
L|3171038026|울산광역시 울주군 상북면 덕현리|덕현리||L|19970715|4813742026|26110
L|3171038027|울산광역시 울주군 상북면 명촌리|명촌리||L|19970715|4813742027|26110
L|3171038028|울산광역시 울주군 상북면 천전리|천전리||L|19970715|4813742028|26110
L|3171038029|울산광역시 울주군 상북면 거리|거리||L|19970715|4813742029|26110
L|3171038030|울산광역시 울주군 상북면 궁근정리|궁근정리||L|19970715|4813742030|26110
L|3171038032|울산광역시 울주군 상북면 향산리|향산리||L|19970715|4813742032|26110
L|3171038033|울산광역시 울주군 상북면 소호리|소호리||L|19970715|4813742033|26110
L|3171038034|울산광역시 울주군 상북면 등억알프스리|등억알프스리||L|20150514|3171038031|26110
L|3171040000|울산광역시 울주군 삼동면|삼동면||L|19970715|4813747000|26110
L|3171040021|울산광역시 울주군 삼동면 둔기리|둔기리||L|19970715|4813747021|26110
L|3171040022|울산광역시 울주군 삼동면 조일리|조일리||L|19970715|4813747022|26110
L|3171040023|울산광역시 울주군 삼동면 출강리|출강리||L|19970715|4813747023|26110
L|3171040024|울산광역시 울주군 삼동면 작동리|작동리||L|19970715|4813747024|26110
L|3171040025|울산광역시 울주군 삼동면 보은리|보은리||L|19970715|4813747025|26110
L|3171040026|울산광역시 울주군 삼동면 하잠리|하잠리||L|19970715|4813747026|26110
L|3171040027|울산광역시 울주군 삼동면 금곡리|금곡리||L|19970715|4813747027|26110
