ADM_SECT_GBN|ADM_CD|ADM_SECT_NM|LOWEST_ADM_SECT_NM|DEL_YMD|CHG_BEF_ADM_SECT_GBN|CRE_YMD|CHG_BEF_ADM_SECT_CD|COL_ADM_SECT_CD
A|4413358000|충청남도 천안시 서북구 부성1동|부성1동|||20131014||26110
A|4413359000|충청남도 천안시 서북구 부성2동|부성2동|||20131014||26110
A|4415000000|충청남도 공주시|공주시|||19880423||26110
A|4415025000|충청남도 공주시 유구읍|유구읍|||19950302||26110
A|4415031000|충청남도 공주시 이인면|이인면|||19950101||26110
A|4415032000|충청남도 공주시 탄천면|탄천면|||19950101||26110
A|4415033000|충청남도 공주시 계룡면|계룡면|||19950101||26110
A|4415034000|충청남도 공주시 반포면|반포면|||19950101||26110
A|4415036000|충청남도 공주시 의당면|의당면|||19950101||26110
A|4415037000|충청남도 공주시 정안면|정안면|||19950101||26110
A|4415038000|충청남도 공주시 우성면|우성면|||19950101||26110
A|4415039000|충청남도 공주시 사곡면|사곡면|||19950101||26110
A|4415040000|충청남도 공주시 신풍면|신풍면|||19950101||26110
A|4415051000|충청남도 공주시 중학동|중학동|||19880423||26110
A|4415054000|충청남도 공주시 웅진동|웅진동|||19880423||26110
A|4415055000|충청남도 공주시 금학동|금학동|||19880423||26110
A|4415056000|충청남도 공주시 옥룡동|옥룡동|||19880423||26110
A|4415057000|충청남도 공주시 신관동|신관동|||19880423||26110
A|4415059000|충청남도 공주시 월송동|월송동|||20120701||26110
A|4418000000|충청남도 보령시|보령시|||19950101||26110
A|4418025000|충청남도 보령시 웅천읍|웅천읍|||19950302||26110
A|4418031000|충청남도 보령시 주포면|주포면|||19950101||26110
A|4418032000|충청남도 보령시 오천면|오천면|||19950101||26110
A|4418032500|충청남도 보령시 오천면어항출장소|오천면어항출장소|||19950101||26110
A|4418032700|충청남도 보령시 오천면원산도출장소|오천면원산도출장소|||19950101||26110
A|4418033000|충청남도 보령시 천북면|천북면|||19950101||26110
A|4418034000|충청남도 보령시 청소면|청소면|||19950101||26110
A|4418035000|충청남도 보령시 청라면|청라면|||19950101||26110
A|4418036000|충청남도 보령시 남포면|남포면|||19950101||26110
A|4418038000|충청남도 보령시 주산면|주산면|||19950101||26110
A|4418039000|충청남도 보령시 미산면|미산면|||19950101||26110
A|4418040000|충청남도 보령시 성주면|성주면|||19950101||26110
A|4418041000|충청남도 보령시 주교면|주교면|||19950101||26110
A|4418051500|충청남도 보령시 대천1동|대천1동|||19990720||26110
A|4418052500|충청남도 보령시 대천2동|대천2동|||19990720||26110
A|4418053500|충청남도 보령시 대천3동|대천3동|||19990720||26110
A|4418054500|충청남도 보령시 대천4동|대천4동|||19990720||26110
A|4418056500|충청남도 보령시 대천5동|대천5동|||19990720||26110
A|4420000000|충청남도 아산시|아산시|||19950101||26110
A|4420025000|충청남도 아산시 염치읍|염치읍|||19950101||26110
A|4420025300|충청남도 아산시 배방읍|배방읍|||20090501||26110
A|4420031000|충청남도 아산시 송악면|송악면|||19950101||26110
A|4420033000|충청남도 아산시 탕정면|탕정면|||19950101||26110
A|4420035000|충청남도 아산시 음봉면|음봉면|||19950101||26110
A|4420036000|충청남도 아산시 둔포면|둔포면|||19950101||26110
A|4420037000|충청남도 아산시 영인면|영인면|||19950101||26110
A|4420038000|충청남도 아산시 인주면|인주면|||19950101||26110
A|4420039000|충청남도 아산시 선장면|선장면|||19950101||26110
A|4420040000|충청남도 아산시 도고면|도고면|||19950101||26110
A|4420041000|충청남도 아산시 신창면|신창면|||19950101||26110
A|4420057000|충청남도 아산시 온양1동|온양1동|||20030901||26110
A|4420058000|충청남도 아산시 온양2동|온양2동|||20030901||26110
A|4420059000|충청남도 아산시 온양3동|온양3동|||20030901||26110
A|4420060000|충청남도 아산시 온양4동|온양4동|||20030901||26110
A|4420061000|충청남도 아산시 온양5동|온양5동|||20030901||26110
A|4420062000|충청남도 아산시 온양6동|온양6동|||20030901||26110
A|4421000000|충청남도 서산시|서산시|||19890101||26110
A|4421025000|충청남도 서산시 대산읍|대산읍|||19950101||26110
A|4421031000|충청남도 서산시 인지면|인지면|||19950101||26110
A|4421032000|충청남도 서산시 부석면|부석면|||19950101||26110
A|4421033000|충청남도 서산시 팔봉면|팔봉면|||19950101||26110
A|4421034000|충청남도 서산시 지곡면|지곡면|||19950101||26110
A|4421036000|충청남도 서산시 성연면|성연면|||19950101||26110
A|4421037000|충청남도 서산시 음암면|음암면|||19950101||26110
A|4421038000|충청남도 서산시 운산면|운산면|||19950101||26110
A|4421039000|충청남도 서산시 해미면|해미면|||19950101||26110
A|4421040000|충청남도 서산시 고북면|고북면|||19950101||26110
A|4421051000|충청남도 서산시 부춘동|부춘동|||19890101||26110
A|4421052500|충청남도 서산시 동문1동|동문1동|||20080211||26110
A|4421053500|충청남도 서산시 동문2동|동문2동|||20080211||26110
A|4421054000|충청남도 서산시 수석동|수석동|||19890101||26110
A|4421055000|충청남도 서산시 석남동|석남동|||19981010||26110
A|4423000000|충청남도 논산시|논산시|||19960301||26110
A|4423025000|충청남도 논산시 강경읍|강경읍|||19960301||26110
A|4423025300|충청남도 논산시 연무읍|연무읍|||19960301||26110
A|4423031000|충청남도 논산시 성동면|성동면|||19960301||26110
A|4423032000|충청남도 논산시 광석면|광석면|||19960301||26110
A|4423033000|충청남도 논산시 노성면|노성면|||19960301||26110
A|4423034000|충청남도 논산시 상월면|상월면|||19960301||26110
A|4423035000|충청남도 논산시 부적면|부적면|||19960301||26110
A|4423036000|충청남도 논산시 연산면|연산면|||19960301||26110
A|4423038000|충청남도 논산시 벌곡면|벌곡면|||19960301||26110
A|4423039000|충청남도 논산시 양촌면|양촌면|||19960301||26110
A|4423040000|충청남도 논산시 가야곡면|가야곡면|||19960301||26110
A|4423041000|충청남도 논산시 은진면|은진면|||19960301||26110
A|4423042000|충청남도 논산시 채운면|채운면|||19960301||26110
A|4423051000|충청남도 논산시 취암동|취암동|||19960301||26110
A|4423052000|충청남도 논산시 부창동|부창동|||19960301||26110
A|4425000000|충청남도 계룡시|계룡시|||20030919||26110
A|4425031000|충청남도 계룡시 두마면|두마면||A|20030919|4423037000|26110
A|4425031500|충청남도 계룡시 엄사면|엄사면|||20060320||26110
A|4425033000|충청남도 계룡시 신도안면|신도안면||A|20090521|4425032000|26110
A|4425051000|충청남도 계룡시 금암동|금암동||A|20030919|4423037000|26110
A|4427000000|충청남도 당진시|당진시||A|20120101|4483000000|26110
A|4427025000|충청남도 당진시 합덕읍|합덕읍||A|20120101|4483025300|26110
A|4427025300|충청남도 당진시 송악읍|송악읍||A|20120101|4483025600|26110
A|4427031000|충청남도 당진시 고대면|고대면||A|20120101|4483031000|26110
A|4427032000|충청남도 당진시 석문면|석문면||A|20120101|4483032000|26110
A|4427033000|충청남도 당진시 대호지면|대호지면||A|20120101|4483033000|26110
A|4427034000|충청남도 당진시 정미면|정미면||A|20120101|4483034000|26110
A|4427035000|충청남도 당진시 면천면|면천면||A|20120101|4483035000|26110
A|4427036000|충청남도 당진시 순성면|순성면||A|20120101|4483036000|26110
A|4427037000|충청남도 당진시 우강면|우강면||A|20120101|4483037000|26110
A|4427038000|충청남도 당진시 신평면|신평면||A|20120101|4483038000|26110
A|4427039000|충청남도 당진시 송산면|송산면||A|20120101|4483040000|26110
A|4427051000|충청남도 당진시 당진1동|당진1동||A|20120101|4483025000|26110
A|4427052000|충청남도 당진시 당진2동|당진2동||A|20120101|4483025000|26110
A|4427053000|충청남도 당진시 당진3동|당진3동||A|20120101|4483025000|26110
A|4471000000|충청남도 금산군|금산군|||19880423||26110
A|4471025000|충청남도 금산군 금산읍|금산읍|||19880423||26110
A|4471031000|충청남도 금산군 금성면|금성면|||19880423||26110
A|4471032000|충청남도 금산군 제원면|제원면|||19880423||26110
A|4471033000|충청남도 금산군 부리면|부리면|||19880423||26110
A|4471034000|충청남도 금산군 군북면|군북면|||19880423||26110
A|4471035000|충청남도 금산군 남일면|남일면|||19880423||26110
A|4471036000|충청남도 금산군 남이면|남이면|||19880423||26110
A|4471037000|충청남도 금산군 진산면|진산면|||19880423||26110
A|4471038000|충청남도 금산군 복수면|복수면|||19880423||26110
A|4471039000|충청남도 금산군 추부면|추부면|||19880423||26110
A|4476000000|충청남도 부여군|부여군|||19880423||26110
A|4476025000|충청남도 부여군 부여읍|부여읍|||19880423||26110
A|4476031000|충청남도 부여군 규암면|규암면|||19880423||26110
A|4476032000|충청남도 부여군 은산면|은산면|||19880423||26110
A|4476033000|충청남도 부여군 외산면|외산면|||19880423||26110
A|4476034000|충청남도 부여군 내산면|내산면|||19880423||26110
A|4476035000|충청남도 부여군 구룡면|구룡면|||19880423||26110
A|4476036000|충청남도 부여군 홍산면|홍산면|||19880423||26110
A|4476037000|충청남도 부여군 옥산면|옥산면|||19880423||26110
A|4476038000|충청남도 부여군 남면|남면|||19880423||26110
A|4476039000|충청남도 부여군 충화면|충화면|||19880423||26110
A|4476040000|충청남도 부여군 양화면|양화면|||19880423||26110
A|4476041000|충청남도 부여군 임천면|임천면|||19880423||26110
A|4476042000|충청남도 부여군 장암면|장암면|||19880423||26110
A|4476043000|충청남도 부여군 세도면|세도면|||19880423||26110
A|4476044000|충청남도 부여군 석성면|석성면|||19880423||26110
A|4476045000|충청남도 부여군 초촌면|초촌면|||19880423||26110
A|4477000000|충청남도 서천군|서천군|||19880423||26110
A|4477025000|충청남도 서천군 장항읍|장항읍|||19880423||26110
A|4477025300|충청남도 서천군 서천읍|서천읍|||19880423||26110
A|4477031000|충청남도 서천군 마서면|마서면|||19880423||26110
A|4477032000|충청남도 서천군 화양면|화양면|||19880423||26110
A|4477033000|충청남도 서천군 기산면|기산면|||19880423||26110
A|4477034000|충청남도 서천군 한산면|한산면|||19880423||26110
A|4477035000|충청남도 서천군 마산면|마산면|||19880423||26110
A|4477036000|충청남도 서천군 시초면|시초면|||19880423||26110
A|4477037000|충청남도 서천군 문산면|문산면|||19880423||26110
A|4477038000|충청남도 서천군 판교면|판교면|||19880423||26110
A|4477039000|충청남도 서천군 종천면|종천면|||19880423||26110
A|4477040000|충청남도 서천군 비인면|비인면|||19880423||26110
A|4477041000|충청남도 서천군 서면|서면|||19880423||26110
A|4479000000|충청남도 청양군|청양군|||19880423||26110
A|4479025000|충청남도 청양군 청양읍|청양읍|||19880423||26110
A|4479031000|충청남도 청양군 운곡면|운곡면|||19880423||26110
A|4479032000|충청남도 청양군 대치면|대치면|||19880423||26110
A|4479033000|충청남도 청양군 정산면|정산면|||19880423||26110
A|4479034000|충청남도 청양군 목면|목면|||19880423||26110
A|4479035000|충청남도 청양군 청남면|청남면|||19880423||26110
A|4479036000|충청남도 청양군 장평면|장평면|||19880423||26110
A|4479037000|충청남도 청양군 남양면|남양면|||19880423||26110
A|4479038000|충청남도 청양군 화성면|화성면|||19880423||26110
A|4479039000|충청남도 청양군 비봉면|비봉면|||19880423||26110
A|4480000000|충청남도 홍성군|홍성군|||19880423||26110
A|4480025000|충청남도 홍성군 홍성읍|홍성읍|||19880423||26110
A|4480025300|충청남도 홍성군 광천읍|광천읍|||19880423||26110
A|4480025600|충청남도 홍성군 홍북읍|홍북읍||L|20170801|4480031000|26110
A|4480031000|충청남도 홍성군 홍북면|홍북면|||19880423||26110
A|4480032000|충청남도 홍성군 금마면|금마면|||19880423||26110
A|4480033000|충청남도 홍성군 홍동면|홍동면|||19880423||26110
A|4480034000|충청남도 홍성군 장곡면|장곡면|||19880423||26110
A|4480035000|충청남도 홍성군 은하면|은하면|||19880423||26110
A|4480036000|충청남도 홍성군 결성면|결성면|||19880423||26110
A|4480037000|충청남도 홍성군 서부면|서부면|||19880423||26110
A|4480038000|충청남도 홍성군 갈산면|갈산면|||19880423||26110
A|4480039000|충청남도 홍성군 구항면|구항면|||19880423||26110
A|4481000000|충청남도 예산군|예산군|||19880423||26110
A|4481025000|충청남도 예산군 예산읍|예산읍|||19880423||26110
A|4481025300|충청남도 예산군 삽교읍|삽교읍|||19880423||26110
A|4481031000|충청남도 예산군 대술면|대술면|||19880423||26110
A|4481032000|충청남도 예산군 신양면|신양면|||19880423||26110
A|4481033000|충청남도 예산군 광시면|광시면|||19880423||26110
A|4481034000|충청남도 예산군 대흥면|대흥면|||19880423||26110
A|4481035000|충청남도 예산군 응봉면|응봉면|||19880423||26110
A|4481036000|충청남도 예산군 덕산면|덕산면|||19880423||26110
A|4481037000|충청남도 예산군 봉산면|봉산면|||19880423||26110
A|4481038000|충청남도 예산군 고덕면|고덕면|||19880423||26110
A|4481039000|충청남도 예산군 신암면|신암면|||19880423||26110
A|4481040000|충청남도 예산군 오가면|오가면|||19880423||26110
A|4482500000|충청남도 태안군|태안군|||19890101||26110
A|4482525000|충청남도 태안군 태안읍|태안읍|||19890101||26110
A|4482525300|충청남도 태안군 안면읍|안면읍|||19890101||26110
A|4482531000|충청남도 태안군 고남면|고남면|||19890101||26110
A|4482532000|충청남도 태안군 남면|남면|||19890101||26110
A|4482533000|충청남도 태안군 근흥면|근흥면|||19890101||26110
A|4482534000|충청남도 태안군 소원면|소원면|||19890101||26110
A|4482535000|충청남도 태안군 원북면|원북면|||19890101||26110
A|4482536000|충청남도 태안군 이원면|이원면|||19890101||26110
L|4400000000|충청남도|충청남도||L|19880423|16000000|26110
L|4413000000|충청남도 천안시|천안시||L|19880423|16020000|26110
L|4413100000|충청남도 천안시 동남구|천안시 동남구|||20080623||26110
L|4413110100|충청남도 천안시 동남구 대흥동|대흥동||L|20080623|4413010100|26110
L|4413110200|충청남도 천안시 동남구 성황동|성황동||L|20080623|4413010300|26110
L|4413110300|충청남도 천안시 동남구 문화동|문화동||L|20080623|4413010400|26110
L|4413110400|충청남도 천안시 동남구 사직동|사직동||L|20080623|4413010500|26110
L|4413110500|충청남도 천안시 동남구 영성동|영성동||L|20080623|4413010600|26110
L|4413110600|충청남도 천안시 동남구 오룡동|오룡동||L|20080623|4413010700|26110
L|4413110700|충청남도 천안시 동남구 원성동|원성동||L|20080623|4413010800|26110
L|4413110800|충청남도 천안시 동남구 구성동|구성동||L|20080623|4413010900|26110
L|4413110900|충청남도 천안시 동남구 청수동|청수동||L|20080623|4413011000|26110
L|4413111000|충청남도 천안시 동남구 삼룡동|삼룡동||L|20080623|4413011100|26110
L|4413111100|충청남도 천안시 동남구 청당동|청당동||L|20080623|4413011200|26110
L|4413111200|충청남도 천안시 동남구 유량동|유량동||L|20080623|4413011300|26110
L|4413111300|충청남도 천안시 동남구 봉명동|봉명동||L|20080623|4413011900|26110
L|4413111400|충청남도 천안시 동남구 다가동|다가동||L|20080623|4413012000|26110
L|4413111500|충청남도 천안시 동남구 용곡동|용곡동||L|20080623|4413012100|26110
L|4413111600|충청남도 천안시 동남구 신방동|신방동||L|20080623|4413012200|26110
L|4413111700|충청남도 천안시 동남구 쌍용동|쌍용동||L|20080623|4413012300|26110
L|4413111800|충청남도 천안시 동남구 신부동|신부동||L|20080623|4413012500|26110
L|4413111900|충청남도 천안시 동남구 안서동|안서동||L|20080623|4413012900|26110
L|4413112000|충청남도 천안시 동남구 구룡동|구룡동||L|20080623|4413013000|26110
L|4413125000|충청남도 천안시 동남구 목천읍|목천읍||L|20080623|4413025900|26110
L|4413125021|충청남도 천안시 동남구 목천읍 서리|서리||L|20080623|4413025921|26110
L|4413125022|충청남도 천안시 동남구 목천읍 동리|동리||L|20080623|4413025922|26110
L|4413125023|충청남도 천안시 동남구 목천읍 교촌리|교촌리||L|20080623|4413025923|26110
L|4413125024|충청남도 천안시 동남구 목천읍 서흥리|서흥리||L|20080623|4413025924|26110
L|4413125025|충청남도 천안시 동남구 목천읍 덕전리|덕전리||L|20080623|4413025925|26110
L|4413125026|충청남도 천안시 동남구 목천읍 송전리|송전리||L|20080623|4413025926|26110
L|4413125027|충청남도 천안시 동남구 목천읍 석천리|석천리||L|20080623|4413025927|26110
L|4413125028|충청남도 천안시 동남구 목천읍 동평리|동평리||L|20080623|4413025928|26110
L|4413125029|충청남도 천안시 동남구 목천읍 운전리|운전리||L|20080623|4413025929|26110
L|4413125030|충청남도 천안시 동남구 목천읍 남화리|남화리||L|20080623|4413025930|26110
L|4413125031|충청남도 천안시 동남구 목천읍 지산리|지산리||L|20080623|4413025931|26110
L|4413125032|충청남도 천안시 동남구 목천읍 교천리|교천리||L|20080623|4413025932|26110
L|4413125033|충청남도 천안시 동남구 목천읍 신계리|신계리||L|20080623|4413025933|26110
L|4413125034|충청남도 천안시 동남구 목천읍 천정리|천정리||L|20080623|4413025934|26110
L|4413125035|충청남도 천안시 동남구 목천읍 응원리|응원리||L|20080623|4413025935|26110
L|4413125036|충청남도 천안시 동남구 목천읍 삼성리|삼성리||L|20080623|4413025936|26110
L|4413125037|충청남도 천안시 동남구 목천읍 도장리|도장리||L|20080623|4413025937|26110
L|4413125038|충청남도 천안시 동남구 목천읍 소사리|소사리||L|20080623|4413025938|26110
L|4413131000|충청남도 천안시 동남구 풍세면|풍세면||L|20080623|4413031000|26110
L|4413131021|충청남도 천안시 동남구 풍세면 풍서리|풍서리||L|20080623|4413031021|26110
L|4413131022|충청남도 천안시 동남구 풍세면 가송리|가송리||L|20080623|4413031022|26110
L|4413131023|충청남도 천안시 동남구 풍세면 미죽리|미죽리||L|20080623|4413031023|26110
L|4413131024|충청남도 천안시 동남구 풍세면 두남리|두남리||L|20080623|4413031024|26110
L|4413131025|충청남도 천안시 동남구 풍세면 남관리|남관리||L|20080623|4413031025|26110
L|4413131026|충청남도 천안시 동남구 풍세면 삼태리|삼태리||L|20080623|4413031026|26110
L|4413131027|충청남도 천안시 동남구 풍세면 용정리|용정리||L|20080623|4413031027|26110
L|4413131028|충청남도 천안시 동남구 풍세면 보성리|보성리||L|20080623|4413031028|26110
L|4413132000|충청남도 천안시 동남구 광덕면|광덕면||L|20080623|4413032000|26110
L|4413132021|충청남도 천안시 동남구 광덕면 광덕리|광덕리||L|20080623|4413032021|26110
L|4413132022|충청남도 천안시 동남구 광덕면 지장리|지장리||L|20080623|4413032022|26110
L|4413132023|충청남도 천안시 동남구 광덕면 보산원리|보산원리||L|20080623|4413032023|26110
L|4413132024|충청남도 천안시 동남구 광덕면 대덕리|대덕리||L|20080623|4413032024|26110
L|4413132025|충청남도 천안시 동남구 광덕면 매당리|매당리||L|20080623|4413032025|26110
L|4413132026|충청남도 천안시 동남구 광덕면 신흥리|신흥리||L|20080623|4413032026|26110
L|4413132027|충청남도 천안시 동남구 광덕면 무학리|무학리||L|20080623|4413032027|26110
L|4413132028|충청남도 천안시 동남구 광덕면 신덕리|신덕리||L|20080623|4413032028|26110
L|4413132029|충청남도 천안시 동남구 광덕면 행정리|행정리||L|20080623|4413032029|26110
L|4413132030|충청남도 천안시 동남구 광덕면 대평리|대평리||L|20080623|4413032030|26110
L|4413132031|충청남도 천안시 동남구 광덕면 원덕리|원덕리||L|20080623|4413032031|26110
L|4413133000|충청남도 천안시 동남구 북면|북면||L|20080623|4413034000|26110
L|4413133021|충청남도 천안시 동남구 북면 연춘리|연춘리||L|20080623|4413034021|26110
L|4413133022|충청남도 천안시 동남구 북면 상동리|상동리||L|20080623|4413034022|26110
L|4413133023|충청남도 천안시 동남구 북면 은지리|은지리||L|20080623|4413034023|26110
L|4413133024|충청남도 천안시 동남구 북면 용암리|용암리||L|20080623|4413034024|26110
L|4413133025|충청남도 천안시 동남구 북면 매송리|매송리||L|20080623|4413034025|26110
L|4413133026|충청남도 천안시 동남구 북면 명덕리|명덕리||L|20080623|4413034026|26110
L|4413133027|충청남도 천안시 동남구 북면 오곡리|오곡리||L|20080623|4413034027|26110
L|4413133028|충청남도 천안시 동남구 북면 사담리|사담리||L|20080623|4413034028|26110
L|4413133029|충청남도 천안시 동남구 북면 전곡리|전곡리||L|20080623|4413034029|26110
L|4413133030|충청남도 천안시 동남구 북면 양곡리|양곡리||L|20080623|4413034030|26110
L|4413133031|충청남도 천안시 동남구 북면 납안리|납안리||L|20080623|4413034031|26110
L|4413133032|충청남도 천안시 동남구 북면 운용리|운용리||L|20080623|4413034032|26110
L|4413133033|충청남도 천안시 동남구 북면 대평리|대평리||L|20080623|4413034033|26110
L|4413134000|충청남도 천안시 동남구 성남면|성남면||L|20080623|4413035000|26110
L|4413134021|충청남도 천안시 동남구 성남면 신덕리|신덕리||L|20080623|4413035021|26110
L|4413134022|충청남도 천안시 동남구 성남면 봉양리|봉양리||L|20080623|4413035022|26110
L|4413134023|충청남도 천안시 동남구 성남면 대흥리|대흥리||L|20080623|4413035023|26110
L|4413134024|충청남도 천안시 동남구 성남면 대정리|대정리||L|20080623|4413035024|26110
L|4413134025|충청남도 천안시 동남구 성남면 석곡리|석곡리||L|20080623|4413035025|26110
L|4413134026|충청남도 천안시 동남구 성남면 용원리|용원리||L|20080623|4413035026|26110
L|4413134027|충청남도 천안시 동남구 성남면 신사리|신사리||L|20080623|4413035027|26110
L|4413134028|충청남도 천안시 동남구 성남면 대화리|대화리||L|20080623|4413035028|26110
L|4413134029|충청남도 천안시 동남구 성남면 화성리|화성리||L|20080623|4413035029|26110
L|4413135000|충청남도 천안시 동남구 수신면|수신면||L|20080623|4413036000|26110
L|4413135021|충청남도 천안시 동남구 수신면 속창리|속창리||L|20080623|4413036021|26110
L|4413135022|충청남도 천안시 동남구 수신면 신풍리|신풍리||L|20080623|4413036022|26110
L|4413135023|충청남도 천안시 동남구 수신면 해정리|해정리||L|20080623|4413036023|26110
L|4413135024|충청남도 천안시 동남구 수신면 백자리|백자리||L|20080623|4413036024|26110
L|4413135025|충청남도 천안시 동남구 수신면 발산리|발산리||L|20080623|4413036025|26110
L|4413135026|충청남도 천안시 동남구 수신면 장산리|장산리||L|20080623|4413036026|26110
L|4413136000|충청남도 천안시 동남구 병천면|병천면||L|20080623|4413037000|26110
L|4413136021|충청남도 천안시 동남구 병천면 가전리|가전리||L|20080623|4413037021|26110
L|4413136022|충청남도 천안시 동남구 병천면 병천리|병천리||L|20080623|4413037022|26110
L|4413136023|충청남도 천안시 동남구 병천면 탑원리|탑원리||L|20080623|4413037023|26110
L|4413136024|충청남도 천안시 동남구 병천면 도원리|도원리||L|20080623|4413037024|26110
L|4413136025|충청남도 천안시 동남구 병천면 매성리|매성리||L|20080623|4413037025|26110
L|4413136026|충청남도 천안시 동남구 병천면 관성리|관성리||L|20080623|4413037026|26110
L|4413136027|충청남도 천안시 동남구 병천면 봉항리|봉항리||L|20080623|4413037027|26110
L|4413136028|충청남도 천안시 동남구 병천면 용두리|용두리||L|20080623|4413037028|26110
L|4413136029|충청남도 천안시 동남구 병천면 송정리|송정리||L|20080623|4413037030|26110
L|4413137000|충청남도 천안시 동남구 동면|동면||L|20080623|4413038000|26110
L|4413137021|충청남도 천안시 동남구 동면 구도리|구도리||L|20080623|4413038021|26110
L|4413137022|충청남도 천안시 동남구 동면 송연리|송연리||L|20080623|4413038022|26110
L|4413137023|충청남도 천안시 동남구 동면 화계리|화계리||L|20080623|4413038023|26110
L|4413137024|충청남도 천안시 동남구 동면 광덕리|광덕리||L|20080623|4413038024|26110
L|4413137025|충청남도 천안시 동남구 동면 동산리|동산리||L|20080623|4413038025|26110
L|4413137026|충청남도 천안시 동남구 동면 행암리|행암리||L|20080623|4413038026|26110
L|4413137027|충청남도 천안시 동남구 동면 덕성리|덕성리||L|20080623|4413038027|26110
L|4413137028|충청남도 천안시 동남구 동면 죽계리|죽계리||L|20080623|4413038028|26110
L|4413137029|충청남도 천안시 동남구 동면 장송리|장송리||L|20080623|4413038029|26110
L|4413137030|충청남도 천안시 동남구 동면 수남리|수남리||L|20080623|4413038030|26110
L|4413137031|충청남도 천안시 동남구 동면 화덕리|화덕리||L|20080623|4413038031|26110
L|4413300000|충청남도 천안시 서북구|천안시 서북구|||20080623||26110
L|4413310100|충청남도 천안시 서북구 와촌동|와촌동||L|20080623|4413010200|26110
L|4413310200|충청남도 천안시 서북구 성정동|성정동||L|20080623|4413011400|26110
L|4413310300|충청남도 천안시 서북구 백석동|백석동||L|20080623|4413011500|26110
L|4413310400|충청남도 천안시 서북구 두정동|두정동||L|20080623|4413011600|26110
L|4413310500|충청남도 천안시 서북구 성성동|성성동||L|20080623|4413011700|26110
L|4413310600|충청남도 천안시 서북구 차암동|차암동||L|20080623|4413011800|26110
L|4413310700|충청남도 천안시 서북구 쌍용동|쌍용동||L|20080623|4413012300|26110
L|4413310800|충청남도 천안시 서북구 불당동|불당동||L|20080623|4413012400|26110
L|4413310900|충청남도 천안시 서북구 업성동|업성동||L|20080623|4413012600|26110
L|4413311000|충청남도 천안시 서북구 신당동|신당동||L|20080623|4413012700|26110
L|4413311100|충청남도 천안시 서북구 부대동|부대동||L|20080623|4413012800|26110
L|4413325000|충청남도 천안시 서북구 성환읍|성환읍||L|20080623|4413025000|26110
